video_name,segment_id,segment_type,start_change_direction,end_change_direction,start_frame,end_frame,start_tiempo_ms,end_tiempo_ms,segment_frame_count,segment_valid_frame_count,normalized_percent,knee_angle_deg,torso_inclination_abs_deg,neck_inclination_abs_deg
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,81,90.47,31.94,72.87
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,82,90.24,31.9,72.94
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,83,90.05,31.87,73.01
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,84,89.86,31.83,73.08
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,85,89.7,31.81,73.14
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,86,89.55,31.78,73.2
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,87,89.42,31.76,73.25
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,88,89.31,31.73,73.28
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,89,89.22,31.72,73.32
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,90,89.16,31.7,73.33
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,91,89.1,31.69,73.35
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,92,89.09,31.7,73.32
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,93,89.08,31.71,73.29
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,94,89.12,31.72,73.25
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,95,89.18,31.74,73.21
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,96,89.26,31.77,73.17
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,97,89.38,31.8,73.14
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,98,89.51,31.84,73.1
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,99,89.68,31.89,73.07
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,100,89.86,31.93,73.03
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,0,89.99,29.26,59.7
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,1,90.14,29.14,59.7
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,2,90.29,29.02,59.71
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,3,90.44,28.91,59.71
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,4,90.63,28.79,59.71
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,5,90.87,28.66,59.72
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,6,91.11,28.54,59.72
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,7,91.36,28.42,59.73
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,8,91.65,28.28,59.69
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,9,91.96,28.13,59.65
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,10,92.27,27.98,59.6
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,11,92.59,27.83,59.54
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,12,92.95,27.66,59.44
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,13,93.3,27.49,59.33
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,14,93.66,27.32,59.23
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,15,94.04,27.13,59.11
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,16,94.43,26.92,58.98
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,17,94.82,26.72,58.85
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,18,95.22,26.52,58.72
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,19,95.68,26.29,58.6
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,20,96.14,26.07,58.48
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,21,96.6,25.85,58.36
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,22,97.13,25.62,58.25
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,23,97.72,25.39,58.16
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,24,98.3,25.16,58.06
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,25,98.88,24.93,57.96
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,26,99.59,24.69,57.88
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,27,100.31,24.45,57.81
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,28,101.02,24.22,57.73
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,29,101.78,23.97,57.65
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,30,102.59,23.72,57.57
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,31,103.4,23.46,57.49
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,32,104.21,23.21,57.4
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,33,105.11,22.95,57.33
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,34,106.02,22.7,57.26
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,35,106.93,22.44,57.19
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,36,107.86,22.19,57.11
bulgarian_02.mp4,1,baja_a_sube|sube_a_baja,baja_a_sube,sube_a_baja,26,54,866,1800,29,29,37,108.85,21.93,57.02
